accident_index,accident_severity
2015521507123,3
2015521507126,3
2015521507137,3
2015521507138,3
2015521507154,3
2015521507155,3
2015521507161,3
2015521507162,3
2015521507163,3
2015521507165,3
2015521507167,3
2015521507168,3
2015521507169,3
2015521507172,3
2015521507174,2
2015521507192,3
2015521507200,3
2015521507204,2
2015521507207,3
2015521507211,3
2015521507215,3
2015521507216,2
2015521507226,3
2015521507227,3
2015521507228,3
2015521507229,3
2015521507235,3
2015521507237,3
2015521507246,3
2015521507252,3
2015521507253,3
2015521507254,3
2015521507257,3
2015521507267,3
2015521507268,3
2015521507273,2
2015521507276,3
2015521507277,3
2015521507278,3
2015521507288,3
2015521507294,3
2015521507307,2
2015521507310,3
2015521507315,3
2015521507320,3
2015521507324,3
2015521507327,2
2015521507328,3
2015521507330,3
2015521507339,1
2015521507350,3
2015521507351,2
2015521507357,3
2015521507366,3
2015521507392,3
2015521507393,3
2015521507394,2
2015521507401,3
2015521507402,3
2015521507404,3
2015521507405,3
2015521507407,3
2015521507420,3
2015521507423,2
2015521507425,3
2015521507433,3
2015521507436,2
2015521507437,2
2015521507438,3
2015521507440,3
2015521507443,3
2015521507444,3
2015521507448,3
2015521507450,2
2015521507451,3
2015521507454,3
2015521507456,3
2015521507472,3
2015521507474,3
2015521507475,3
2015521507482,3
2015521507486,2
2015521507487,3
2015521507490,3
2015521507491,3
2015521507493,2
2015521507498,3
2015521507501,3
2015521507507,3
2015521507513,3
2015521507514,3
2015521507515,3
2015521507525,2
2015521507526,3
2015521507528,3
2015521507529,2
2015521507531,2
2015521507540,3
2015521507544,3
2015521507555,3
2015521507565,3
2015521507569,3
2015521507571,3
2015521507577,2
2015521507585,3
2015521507592,3
2015521507597,3
2015521507603,1
2015521507624,3
2015521507627,2
2015521507628,3
2015521507636,3
2015521507643,3
2015521507645,3
2015521507648,3
2015521507649,3
2015521507653,3
2015521507659,3
2015521507669,3
2015521507677,3
2015521507678,3
2015521507683,2
2015521507684,3
2015521507687,3
2015521507689,3
2015521507697,3
2015521507699,3
2015521507722,3
2015521507725,3
2015521507727,3
2015521507732,3
2015521507736,2
2015521507741,3
2015521507743,3
2015521507744,3
2015521507749,3
2015521507759,3
2015521507761,3
2015521507762,3
2015521507764,3
2015521507765,3
2015521507769,2
2015521507770,2
2015521507771,3
2015521507772,3
2015521507775,2
2015521507777,3
2015521507779,3
2015521507781,3
2015521507782,3
2015521507783,3
2015521507784,3
2015521507785,3
2015521507787,3
2015521507795,3
2015521507802,3
2015521507804,3
2015521507806,3
2015521507827,2
2015521507839,3
2015521507840,3
2015521507843,3
2015521507844,3
2015521507845,3
2015521507848,3
2015521507851,3
2015521507852,3
2015521507855,3
2015521507857,3
2015521507859,3
2015521507860,3
2015521507861,3
2015521507862,3
2015521507868,3
2015521507878,3
2015521507892,3
2015521507893,2
2015521507895,3
2015521507909,3
2015521507911,2
2015521507912,3
2015521507914,1
2015521507915,3
2015521507919,3
2015521507921,3
2015521507928,3
2015521507930,3
2015521507937,3
2015521507939,2
2015521507943,3
2015521507945,3
2015521507948,3
2015521507951,3
2015521507956,3
2015521507965,3
2015521507967,2
2015521507970,3
2015521507973,2
2015521507978,3
2015521507979,2
2015521507980,3
2015521507985,3
2015521507986,3
2015521507990,3
2015521507998,3
2015521508007,3
2015521508008,3
2015521508014,3
2015521508016,2
2015521508017,3
2015521508018,3
2015521508021,3
2015521508022,2
2015521508023,3
2015521508025,3
2015521508029,3
2015521508032,3
2015521508033,3
2015521508042,2
2015521508054,3
2015521508055,3
2015521508056,3
2015521508066,3
2015521508068,3
2015521508077,3
2015521508094,3
2015521508098,3
2015521508104,3
2015521508109,3
2015521508113,3
2015521508115,3
2015521508121,2
2015521508132,3
2015521508134,3
2015521508135,3
2015521508136,3
2015521508155,3
2015521508156,3
2015521508164,3
2015521508168,2
2015521508169,2
2015521508170,3
2015521508176,3
2015521508178,3
2015521508179,2
2015521508180,3
2015521508183,3
2015521508187,2
2015521508190,2
2015521508192,3
2015521508194,3
2015521508196,3
2015521508200,3
2015521508205,3
2015521508206,3
2015521508207,2
2015521508214,2
2015521508215,3
2015521508216,3
2015521508218,3
2015521508219,3
2015521508221,3
2015521508223,3
2015521508224,3
2015521508228,3
2015521508245,3
2015521508246,3
2015521508247,3
2015521508248,3
2015521508249,2
2015521508251,2
2015521508253,3
2015521508272,3
2015521508281,3
2015521508282,3
2015521508283,3
2015521508294,3
2015521508297,3
2015521508310,3
2015521508316,3
2015521508322,3
2015521508323,3
2015521508327,3
2015521508331,3
2015521508356,3
2015521508360,3
2015521508365,3
2015521508375,3
2015521508377,3
2015521508379,3
2015521508381,3
2015521508385,3
2015521508390,3
2015521508400,2
2015521508402,3
2015521508405,3
2015521508410,3
2015521508429,3
2015521508436,3
2015521508438,3
2015521508442,2
2015521508449,2
2015521508456,2
2015521508459,3
2015521508460,3
2015521508463,3
2015521508467,3
2015521508471,3
2015521508472,3
2015521508484,3
2015521508486,3
2015521508490,3
2015521508495,2
2015521508496,3
2015521508497,3
2015521508503,2
2015521508504,3
2015521508507,3
2015521508511,3
2015521508514,3
2015521508527,2
2015521508533,2
2015521508536,3
2015521508539,3
2015521508541,3
2015521508546,3
2015521508551,3
2015521508552,3
2015521508553,3
2015521508565,3
2015521508575,3
2015521508577,3
2015521508580,3
2015521508584,3
2015521508586,3
2015521508594,3
2015521508596,3
2015521508604,3
2015521508605,2
2015521508609,3
2015521508611,3
2015521508616,3
2015521508617,3
2015521508619,3
2015521508622,2
2015521508624,2
2015521508626,3
2015521508627,3
2015521508639,3
2015521508647,3
2015521508653,3
2015521508660,3
2015521508661,3
2015521508665,3
2015521508666,3
2015521508672,3
2015521508675,3
2015521508677,3
2015521508681,2
2015521508683,3
2015521508686,2
2015521508688,2
2015521508697,3
2015521508699,3
2015521508700,3
2015521508701,3
2015521508702,3
2015521508709,3
2015521508710,3
2015521508712,3
2015521508713,3
2015521508714,3
2015521508717,2
2015521508720,3
2015521508726,3
2015521508729,3
2015521508739,3
2015521508742,3
2015521508743,3
2015521508744,3
2015521508748,3
2015521508749,3
2015521508751,3
2015521508757,3
2015521508760,3
2015521508761,3
2015521508767,2
2015521508784,2
2015521508785,3
2015521508789,3
2015521508793,3
2015521508799,3
2015521508807,3
2015521508809,3
2015521508812,3
2015521508816,3
2015521508818,3
2015521508830,3
2015521508836,3
2015521508839,3
2015521508842,3
2015521508845,3
2015521508862,3
2015521508870,3
2015521508883,3
2015521508886,2
2015521508914,3
2015521508918,3
2015521508921,3
2015521508924,3
2015521508928,3
2015521508933,3
2015521508939,3
2015521508945,3
2015521508946,3
2015521508947,2
2015521508948,3
2015521508949,3
2015521508950,2
2015521508951,3
2015521508954,3
2015521508956,2
2015521508958,3
2015521508960,3
2015521508965,3
2015521508967,3
2015521508973,1
2015521508975,3
2015521508977,3
2015521508978,2
2015521508979,3
2015521508983,3
2015521509000,3
2015521509002,3
2015521509006,3
2015521509016,3
2015521509018,3
2015521509034,3
2015521509035,3
2015521509037,3
2015521509047,3
2015521509053,3
2015521509056,3
2015521509057,3
2015521509060,3
2015521509065,2
2015521509066,3
2015521509081,3
2015521509083,3
2015521509093,3
2015521509113,3
2015521509121,3
2015521509127,2
2015521509128,2
2015521509132,3
2015521509137,3
2015521509147,3
2015521509151,3
2015521509153,3
2015521509161,3
2015521509163,3
2015521509165,3
2015521509188,3
2015521509191,3
2015521509192,3
2015521509197,3
2015521509209,3
2015521509213,3
2015521509214,3
2015521509225,3
2015521509230,3
2015521509234,2
2015521509235,3
2015521509239,3
2015521509240,3
2015521509245,3
2015521509246,3
2015521509249,2
2015521509257,3
2015521509263,2
2015521509266,3
2015521600027,3
2015521600038,3
2015521600043,3
2015521600045,3
2015521600061,3
2015521600063,3
2015521600080,2
2015521600081,3
2015521600093,3
2015521600100,3
2015521600109,2
2015521600112,2
2015521600114,3
2015521600175,3
2015521600177,3
2015521600188,3
2015521600199,3
2015521600204,3
2015521600210,3
2015521600213,3
2015521600215,3
2015521600220,3
2015521600221,3
2015521600225,3
2015521600228,3
2015521600231,3
2015521600237,3
2015521600241,3
2015521600246,3
2015521600247,3
2015521600249,3
2015521600251,2
2015521600267,3
2015521600276,2
2015521600281,3
2015521600283,3
2015521600307,2
2015521600308,2
2015521600318,3
2015521600320,3
2015521600368,3
2015521600392,3
2015521600394,3
2015521600419,3
2015521600430,3
2015521600439,3
2015521600441,2
2015521600447,3
2015521600493,2
2015521600505,3
2015521600508,2
2015521600555,3
2015521600560,3
2015521600566,3
2015521600579,3
2015521600584,2
2015521600585,3
2015521600593,3
2015521600594,3
2015521600595,3
2015521600616,3
2015521600622,3
2015521600632,3
2015521600635,3
2015521600636,3
2015521600664,3
2015521600672,3
2015521600676,3
2015521600679,3
2015521600694,3
2015521600696,3
2015521600790,3
2015521600836,3
2015521600848,3
2015521600855,3
2015521600863,3
2015521600909,3
2015521600915,3
2015521600918,2
2015521601026,3
2015521601028,3
2015521601053,3
2015521601098,3
2015521601201,3
2015521601234,3
2015521601334,3
2015521601358,3
2015521601362,3
2015521601378,3
2015521601407,3
2015521601454,3
2015521601559,3
2015521601634,2
2015521602010,3
2015521602073,3
2015521602170,3
2015521602311,3
2015521603059,2
2015521603135,3
2015521603272,3
2015530035400,2
2015530035408,3
2015530035431,3
2015530035432,3
2015530035471,2
2015530035549,3
2015530035564,3
2015530035613,3
2015530035838,3
2015530035859,3
2015530035888,3
2015530035941,3
2015530036261,3
2015530036287,2
2015530036288,3
2015530036314,2
2015530036360,3
2015530036412,3
2015530036461,2
2015530036484,3
2015530036494,3
2015530036501,3
2015530036529,3
2015530036665,3
2015530037253,1
2015530037278,3
2015530037282,3
2015530037290,2
2015530037292,2
2015530037299,2
2015530037306,3
2015530037309,3
2015530037362,3
2015530037394,2
2015530037397,3
2015530037444,3
2015530037458,3
2015530037486,3
2015530037507,3
2015530037536,2
2015530037962,3
2015530038288,2
2015530038298,3
2015530038301,3
2015530038404,3
2015530038438,2
2015530038443,3
2015530038593,3
2015530038631,2
2015530038645,2
2015530039016,3
2015530039029,3
2015530039409,2
2015530039566,3
2015530040447,3
2015530040933,3
2015530040978,2
2015530041158,3
2015530041400,3
2015530043528,3
2015530047875,2
2015530057224,2
2015530209223,3
2015530209224,3
2015530209225,3
2015530209226,3
2015530209227,2
2015530209228,3
2015530209229,3
2015530209230,3
2015530209231,3
2015530209232,2
2015530209233,2
2015530209234,2
2015530209235,3
2015530209236,3
2015530209237,3
2015530209238,3
2015530209239,2
2015530209240,3
2015530209241,3
2015530209242,3
2015530209243,3
2015530209244,2
2015530209245,2
2015530209246,3
2015530209247,3
2015530209248,3
2015530209249,2
2015530209250,2
2015530209251,3
2015530209252,3
2015530209253,2
2015530209254,3
2015530209255,3
2015530209256,3
2015530209257,3
2015530209258,3
2015530209259,3
2015530209260,3
2015530209261,3
2015530209262,3
2015530209263,3
2015530209264,2
2015530209265,3
2015530209267,3
2015530209268,3
2015530209269,3
2015530209270,2
2015530209271,3
2015530209272,2
2015530209273,3
2015530209274,3
2015530209275,3
2015530209276,3
2015530209277,2
2015530209278,2
2015530209279,3
2015530209280,2
2015530209281,2
2015530209282,3
2015530209283,2
2015530209284,3
2015530209285,3
2015530209286,3
2015530209287,3
2015530209288,3
2015530209289,3
2015530209290,2
2015530209291,3
2015530209292,3
2015530209293,3
2015530209294,2
2015530209295,3
2015530209296,3
2015530209297,3
2015530209298,3
2015530209299,3
2015530209300,3
2015530209301,1
2015530209302,2
2015530209303,3
2015530209304,3
2015530209306,3
2015530209307,3
2015530209309,2
2015530209310,3
2015530209311,3
2015530209312,3
2015530209313,2
2015530209314,3
2015530209315,2
2015530209316,3
2015530209317,3
2015530209318,2
2015530209319,3
2015530209321,1
2015530209322,2
2015530209323,1
2015530209324,2
2015530209325,3
2015530209326,3
2015530209327,1
2015530209328,3
2015530209329,3
2015530209330,3
2015530209331,3
2015530209332,1
2015530209333,3
2015530209334,1
2015530209336,3
2015530209338,3
2015530209339,3
2015530209340,3
2015530209341,2
2015530209343,3
2015530209365,3
2015530209366,2
2015530209367,3
2015530209368,3
2015530209369,2
2015530209370,3
2015530209371,3
2015530209372,3
2015530209373,3
2015530209374,3
2015530209375,3
2015530209377,3
2015530209378,3
2015530209379,3
2015530209380,3
2015530209381,3
2015530209382,3
2015530209383,3
2015530209384,3
2015530209385,3
2015530209386,3
2015530209387,2
2015530209388,3
2015530209389,2
2015530209390,3
2015530209391,3
2015530209392,2
2015530209393,2
2015530209394,3
2015530209395,3
2015530209397,3
2015530209398,3
2015530209400,2
2015530209401,2
2015530209402,1
2015530209403,3
2015530209404,3
2015530209405,3
2015530209406,3
2015530209408,3
2015530209409,2
2015530209410,3
2015530209411,3
2015530209412,2
2015530209413,2
2015530209414,3
2015530209415,2
2015530209416,3
2015530209417,2
2015530209418,3
2015530209419,3
2015530209420,3
2015530209421,2
2015530209422,2
2015530209423,3
2015530209424,3
2015530209425,3
2015530209426,3
2015530209427,3
2015530209428,3
2015530209429,2
2015530209430,3
2015530209431,3
2015530209432,3
2015530209433,2
2015530209434,3
2015530209435,3
2015530209436,3
2015530209437,2
2015530209438,3
2015530209439,3
2015530209440,3
2015530209441,3
2015530209442,3
2015530209443,3
2015530209444,3
2015530209445,3
2015530209446,2
2015530209447,3
2015530209448,2
2015530209449,2
2015530209450,3
2015530209451,3
2015530209452,3
2015530209453,3
2015530209454,3
2015530209455,3
2015530209456,3
2015530209457,3
2015530209458,3
2015530209459,3
2015530209460,1
2015530209461,3
2015530209462,3
2015530209463,3
2015530209464,3
2015530209465,2
2015530209466,3
2015530209467,3
2015530209468,3
2015530209469,3
2015530209470,3
2015530209471,3
2015530209472,3
2015530209473,3
2015530209474,3
2015530209475,3
2015530209476,3
2015530209477,3
2015530209478,2
2015530209479,3
2015530209480,2
2015530209481,3
2015530209482,3
2015530209483,3
2015530209484,3
2015530209485,3
2015530209486,2
2015530209487,2
2015530209488,3
2015530209489,3
2015530209491,2
2015530209492,3
2015530209493,3
2015530209494,3
2015530209495,3
2015530209496,3
2015530209497,2
2015530209499,2
2015530209500,2
2015530209501,2
2015530209502,3
2015530209503,2
2015530209504,3
2015530209505,2
2015530209506,3
2015530209507,3
2015530209508,3
2015530209509,3
2015530209510,2
2015530209511,3
2015530209512,3
2015530209513,3
